temperature,humidity,label
10,30,1
60,80,1
60,80,1
29.25,41.79,0
29.76,40.87,0
60,30,1
28.87,41.35,0
60,80,1
29.52,42.78,0
28.48,43.52,0
10,80,1
29.81,41.29,0
30.84,42.94,0
30.33,41.8,0
30.52,41.32,0
30.95,40.81,0
28.53,40.34,0
10,30,1
30.36,43.54,0
10,30,1
28.49,40.47,0
10,30,1
28.45,42.38,0
28.8,42.36,0
30.23,40.92,0
28.72,44.59,0
30.42,44.97,0
30.94,41.3,0
30.09,43.05,0
60,80,1
29.12,41.23,0
30.85,44.29,0
28.29,40.57,0
29.9,44.24,0
29.28,42.58,0
28.65,41.52,0
28.48,42.31,0
10,80,1
10,30,1
28.29,43.62,0
30.46,44.57,0
29.29,41.49,0
10,30,1
60,80,1
28.42,43.17,0
30.18,43.86,0
29.33,43.44,0
29.02,44.0,0
60,30,1
30.97,44.86,0
10,80,1
60,30,1
60,30,1
60,80,1
10,80,1
29.85,41.3,0
29.31,41.82,0
30.28,41.75,0
28.95,43.86,0
10,30,1
60,30,1
29.63,43.7,0
30.26,41.67,0
60,30,1
29.53,41.64,0
28.01,41.81,0
29.54,42.99,0
28.76,41.52,0
30.62,44.26,0
28.67,40.16,0
30.87,42.92,0
10,80,1
10,80,1
29.51,43.47,0
10,30,1
60,30,1
29.59,44.44,0
30.14,41.4,0
28.91,40.05,0
30.62,42.2,0
28.82,44.34,0
31.0,41.02,0
30.19,42.69,0
10,30,1
60,30,1
29.15,43.05,0
60,80,1
10,80,1
10,30,1
28.3,43.57,0
10,30,1
60,80,1
60,30,1
10,80,1
29.44,41.2,0
28.92,44.87,0
10,80,1
60,80,1
60,80,1
28.37,44.0,0
30.77,41.17,0
10,80,1
30.76,44.99,0
60,30,1
30.33,44.41,0
60,30,1
60,30,1
60,30,1
30.32,40.37,0
30.18,44.18,0
60,30,1
30.11,42.9,0
28.41,42.05,0
30.84,42.91,0
28.06,40.1,0
60,80,1
10,80,1
30.8,44.45,0
30.9,42.57,0
29.3,43.5,0
10,80,1
30.84,43.98,0
10,30,1
29.79,40.87,0
30.04,43.81,0
28.98,40.37,0
10,80,1
10,30,1
10,80,1
30.02,42.72,0
60,30,1
60,80,1
10,80,1
29.43,42.99,0
29.44,41.73,0
30.31,44.11,0
28.64,43.36,0
29.31,43.45,0
29.72,43.07,0
29.33,44.73,0
60,80,1
10,80,1
30.92,40.47,0
30.14,44.95,0
29.4,40.98,0
30.26,40.83,0
29.47,43.64,0
10,30,1
29.63,44.47,0
60,80,1
28.62,41.82,0
29.01,44.89,0
29.63,42.13,0
10,80,1
28.96,44.46,0
60,30,1
28.2,43.54,0
60,80,1
10,80,1
28.1,44.73,0
60,80,1
60,30,1
60,30,1
60,80,1
28.26,40.12,0
10,30,1
60,80,1
60,30,1
60,30,1
60,30,1
28.18,42.67,0
29.21,41.81,0
60,30,1
28.46,42.23,0
30.44,40.26,0
30.73,41.91,0
28.96,44.0,0
28.84,44.92,0
60,80,1
10,30,1
10,80,1
29.87,42.99,0
10,30,1
60,80,1
60,30,1
10,80,1
28.53,44.72,0
60,30,1
10,80,1
10,30,1
60,30,1
60,30,1
30.77,44.13,0
60,80,1
28.36,44.68,0
30.32,42.4,0
29.3,43.62,0
29.92,44.92,0
60,80,1
28.77,40.83,0
10,30,1
28.46,44.05,0
10,80,1
30.93,44.05,0
29.65,44.3,0
28.79,41.91,0
10,80,1
10,30,1
30.11,42.94,0
30.67,44.65,0
60,30,1
10,30,1
29.6,42.78,0
60,80,1
10,80,1
30.45,41.1,0
30.56,41.03,0
29.16,40.42,0
28.13,40.09,0
28.97,43.04,0
28.09,41.84,0
28.33,44.0,0
28.27,43.41,0
60,80,1
28.46,41.76,0
10,30,1
60,30,1
10,80,1
28.17,43.41,0
60,80,1
60,80,1
60,30,1
28.7,43.82,0
60,30,1
60,80,1
30.26,41.1,0
60,30,1
60,30,1
10,30,1
29.5,41.84,0
29.99,43.25,0
30.28,42.46,0
10,80,1
29.99,41.12,0
30.6,40.91,0
30.43,44.13,0
28.34,44.56,0
29.06,43.46,0
10,80,1
10,30,1
60,30,1
60,80,1
10,80,1
29.62,41.96,0
10,80,1
29.7,44.84,0
60,30,1
60,30,1
60,30,1
60,80,1
30.51,43.19,0
60,80,1
30.74,41.36,0
29.67,41.94,0
29.06,44.54,0
60,80,1
60,30,1
60,80,1
29.93,42.43,0
60,30,1
29.99,44.12,0
10,30,1
30.92,41.06,0
29.11,43.97,0
60,30,1
60,30,1
10,30,1
10,30,1
60,30,1
28.16,42.97,0
10,80,1
10,30,1
28.72,42.75,0
60,80,1
10,80,1
30.97,41.72,0
10,80,1
10,30,1
10,80,1
28.42,44.0,0
28.06,40.1,0
60,30,1
60,30,1
60,30,1
30.71,43.99,0
60,30,1
29.25,44.14,0
29.1,43.81,0
30.15,42.78,0
60,30,1
10,80,1
30.92,44.49,0
28.24,44.68,0
30.12,44.88,0
28.69,42.67,0
60,80,1
30.55,44.66,0
10,30,1
28.5,44.79,0
60,30,1
29.26,40.9,0
10,80,1
29.67,40.94,0
60,30,1
30.62,41.37,0
28.93,41.19,0
60,30,1
10,80,1
28.33,44.69,0
60,30,1
29.39,44.56,0
10,80,1
30.4,41.46,0
60,30,1
60,80,1
30.43,44.97,0
30.17,41.58,0
60,30,1
10,80,1
29.38,40.83,0
60,30,1
30.71,44.86,0
10,30,1
30.76,44.49,0
29.22,40.27,0
60,30,1
60,30,1
10,80,1
30.6,42.81,0
10,30,1
30.39,42.41,0
60,80,1
10,80,1
60,30,1
28.64,42.93,0
60,30,1
10,80,1
29.31,41.82,0
10,30,1
28.13,43.62,0
30.36,41.19,0
60,30,1
28.39,41.78,0
30.64,42.44,0
10,80,1
29.42,41.59,0
10,80,1
10,30,1
29.96,43.91,0
10,30,1
10,80,1
10,30,1
60,30,1
28.73,43.89,0
28.08,43.03,0
60,30,1
10,80,1
10,80,1
28.83,43.74,0
10,30,1
28.04,43.55,0
10,80,1
30.64,41.75,0
28.31,42.23,0
28.65,41.93,0
28.92,44.77,0
29.74,41.7,0
29.87,43.09,0
28.62,42.19,0
28.53,43.82,0
10,30,1
60,80,1
10,30,1
60,30,1
29.69,41.16,0
29.9,40.97,0
10,30,1
28.73,42.37,0
30.66,41.55,0
10,30,1
29.65,40.76,0
10,80,1
30.84,44.19,0
30.5,44.14,0
29.25,40.12,0
28.28,43.76,0
30.74,41.1,0
60,80,1
60,30,1
60,80,1
30.4,41.55,0
28.73,43.45,0
28.74,42.64,0
30.11,43.08,0
30.14,41.01,0
29.84,41.39,0
30.59,44.79,0
28.29,42.76,0
29.1,43.07,0
29.72,42.73,0
29.7,42.5,0
29.39,42.8,0
10,30,1
10,30,1
29.56,43.89,0
10,30,1
30.97,42.17,0
29.72,41.74,0
29.9,40.19,0
10,30,1
30.25,41.52,0
60,30,1
30.17,44.13,0
10,80,1
10,80,1
29.22,43.73,0
29.59,44.77,0
10,30,1
10,80,1
10,30,1
29.74,40.58,0
10,80,1
29.23,43.93,0
30.72,40.21,0
29.5,44.76,0
60,30,1
10,80,1
60,80,1
10,30,1
29.92,40.52,0
28.99,44.63,0
60,30,1
60,80,1
10,80,1
60,30,1
60,80,1
60,80,1
28.3,42.19,0
30.73,44.76,0
60,80,1
28.77,44.74,0
10,80,1
60,30,1
10,80,1
29.55,41.1,0
29.24,41.01,0
10,30,1
30.47,40.07,0
60,30,1
28.12,44.13,0
29.29,44.22,0
10,30,1
28.64,44.92,0
30.14,42.29,0
10,80,1
30.76,44.2,0
60,80,1
30.63,42.62,0
30.38,42.68,0
28.38,43.43,0
10,80,1
60,80,1
60,30,1
30.55,44.52,0
60,30,1
29.16,42.85,0
60,30,1
60,80,1
28.12,42.16,0
60,30,1
60,80,1
60,30,1
30.48,41.64,0
10,80,1
60,80,1
30.46,43.24,0
30.42,42.98,0
60,30,1
60,80,1
10,30,1
28.43,43.61,0
60,30,1
29.93,41.25,0
10,80,1
29.49,42.97,0
10,30,1
10,80,1
28.31,42.84,0
10,30,1
29.5,41.47,0
60,30,1
60,80,1
28.8,44.19,0
30.09,44.14,0
30.77,43.12,0
10,30,1
30.86,40.5,0
28.94,40.67,0
60,80,1
29.93,43.24,0
10,80,1
28.69,41.13,0
28.29,40.42,0
10,30,1
28.45,40.58,0
29.04,41.53,0
29.48,41.91,0
29.89,42.43,0
30.1,41.45,0
28.17,40.62,0
60,30,1
10,30,1
10,80,1
29.62,44.3,0
30.16,43.8,0
30.46,42.07,0
60,80,1
60,30,1
29.69,42.93,0
60,80,1
29.54,42.79,0
29.32,42.2,0
10,80,1
10,80,1
29.31,43.71,0
29.2,44.51,0
28.82,40.73,0
60,30,1
30.61,40.9,0
60,30,1
28.01,44.08,0
60,30,1
29.56,44.89,0
30.18,44.8,0
10,80,1
10,30,1
10,80,1
10,30,1
28.12,42.45,0
28.96,40.28,0
28.09,43.26,0
60,30,1
29.92,40.48,0
29.94,41.85,0
29.77,42.59,0
30.59,41.06,0
10,30,1
28.66,44.11,0
29.42,41.92,0
60,30,1
29.95,41.44,0
60,80,1
29.6,42.92,0
28.28,41.48,0
29.57,44.44,0
10,80,1
60,30,1
30.13,40.72,0
30.03,43.04,0
28.27,40.71,0
29.51,44.98,0
28.37,44.89,0
28.29,42.2,0
60,80,1
28.12,42.73,0
10,30,1
10,80,1
60,30,1
30.91,41.56,0
30.09,43.26,0
30.44,41.35,0
10,30,1
29.49,42.16,0
28.57,41.88,0
30.73,41.17,0
10,30,1
29.31,40.49,0
29.53,41.01,0
60,30,1
10,80,1
10,80,1
30.9,43.02,0
60,30,1
29.39,43.07,0
10,80,1
28.79,42.02,0
28.27,41.24,0
30.91,41.6,0
10,30,1
29.22,44.54,0
28.66,40.61,0
29.84,41.83,0
10,80,1
10,80,1
10,80,1
28.26,42.05,0
60,80,1
28.22,44.5,0
60,30,1
10,30,1
29.73,41.4,0
60,80,1
10,30,1
28.67,43.53,0
28.97,41.24,0
30.09,42.71,0
10,30,1
30.62,40.35,0
30.01,40.95,0
60,30,1
29.24,42.39,0
28.39,40.45,0
29.23,40.28,0
30.22,41.19,0
29.16,40.25,0
28.08,40.03,0
10,80,1
10,30,1
30.13,43.72,0
30.35,44.91,0
30.66,42.66,0
28.73,44.11,0
30.83,41.55,0
60,80,1
60,30,1
29.24,41.08,0
60,80,1
60,30,1
29.24,43.11,0
60,80,1
60,80,1
30.18,40.96,0
28.02,43.83,0
29.76,41.65,0
29.48,44.48,0
28.18,41.81,0
60,30,1
60,80,1
60,30,1
10,30,1
10,30,1
30.24,41.3,0
29.98,42.58,0
60,30,1
60,80,1
10,30,1
29.39,44.95,0
29.91,42.83,0
29.98,42.26,0
10,80,1
29.72,44.18,0
10,80,1
60,30,1
28.54,42.63,0
10,30,1
28.64,42.88,0
29.15,41.69,0
10,30,1
10,80,1
10,80,1
28.03,42.3,0
60,80,1
60,30,1
28.99,44.9,0
60,80,1
29.8,44.64,0
60,30,1
60,80,1
10,30,1
29.74,40.62,0
28.98,40.97,0
30.9,41.1,0
29.01,42.61,0
10,80,1
10,80,1
29.11,44.76,0
60,80,1
30.47,40.51,0
29.88,42.38,0
10,80,1
28.17,42.16,0
29.85,41.34,0
28.66,43.65,0
30.71,41.08,0
10,80,1
60,80,1
30.08,40.8,0
30.85,42.37,0
10,80,1
10,30,1
60,80,1
60,30,1
60,30,1
10,80,1
10,80,1
28.8,41.38,0
10,30,1
29.51,43.26,0
60,80,1
29.13,43.99,0
29.9,43.29,0
30.71,43.68,0
30.87,42.66,0
30.71,42.18,0
30.71,41.68,0
30.74,41.41,0
30.44,40.09,0
30.47,44.05,0
10,30,1
30.39,41.48,0
10,30,1
28.9,42.18,0
29.65,44.24,0
10,30,1
30.06,41.0,0
29.84,41.49,0
10,80,1
28.47,44.26,0
29.22,42.67,0
30.07,44.6,0
30.91,43.63,0
28.46,41.15,0
30.59,41.24,0
10,80,1
30.8,42.46,0
10,80,1
29.97,40.19,0
60,80,1
28.25,43.86,0
29.4,42.77,0
28.17,41.1,0
60,80,1
29.66,42.87,0
30.2,43.4,0
60,30,1
30.31,41.69,0
60,80,1
29.13,42.95,0
60,80,1
10,80,1
28.23,43.13,0
29.57,40.56,0
28.26,44.73,0
28.24,40.23,0
60,80,1
29.27,44.92,0
10,30,1
30.05,41.96,0
28.22,41.55,0
60,80,1
28.04,41.3,0
29.65,43.39,0
10,30,1
29.81,43.14,0
29.72,41.02,0
10,80,1
10,80,1
29.86,43.78,0
60,30,1
28.6,41.87,0
30.93,42.94,0
29.66,42.81,0
28.06,44.2,0
30.58,40.07,0
60,30,1
30.91,41.59,0
10,30,1
60,80,1
60,80,1
10,80,1
29.15,40.46,0
29.73,44.29,0
10,30,1
10,30,1
29.86,43.83,0
10,30,1
29.85,43.41,0
28.27,42.55,0
60,80,1
30.05,44.43,0
28.63,44.54,0
29.48,43.54,0
10,80,1
29.63,42.69,0
60,80,1
28.85,44.06,0
10,80,1
29.29,43.51,0
29.1,40.51,0
28.85,44.02,0
60,80,1
60,80,1
29.6,40.39,0
30.57,44.93,0
28.44,40.53,0
60,30,1
10,30,1
28.2,44.15,0
10,30,1
10,80,1
60,80,1
60,30,1
60,30,1
10,80,1
60,80,1
29.53,41.31,0
60,80,1
60,80,1
60,30,1
28.78,42.68,0
30.04,43.45,0
29.6,44.89,0
29.28,44.22,0
30.45,42.74,0
30.34,40.55,0
60,30,1
28.35,44.5,0
29.42,40.08,0
10,30,1
30.82,40.1,0
60,80,1
30.69,40.29,0
60,80,1
60,80,1
30.12,43.99,0
30.91,40.0,0
28.38,41.04,0
30.04,44.4,0
10,80,1
30.01,41.39,0
10,30,1
10,80,1
60,30,1
10,30,1
30.8,43.32,0
10,80,1
30.38,42.14,0
29.61,40.28,0
28.81,43.35,0
60,30,1
29.91,42.71,0
60,80,1
29.03,41.2,0
60,30,1
28.42,44.79,0
10,80,1
28.35,43.12,0
29.15,42.77,0
30.12,42.22,0
29.58,42.3,0
10,80,1
29.16,41.57,0
10,80,1
30.08,42.96,0
30.47,41.99,0
28.67,43.38,0
10,80,1
10,30,1
10,80,1
28.13,42.89,0
28.65,42.56,0
28.52,42.18,0
60,30,1
29.27,41.99,0
28.63,43.54,0
60,80,1
29.05,40.89,0
10,30,1
60,80,1
29.46,44.04,0
10,30,1
60,30,1
30.83,42.97,0
10,30,1
60,30,1
10,80,1
60,80,1
30.25,41.98,0
10,30,1
28.58,43.13,0
29.46,41.42,0
60,80,1
28.29,44.66,0
10,30,1
29.67,44.88,0
60,80,1
28.63,41.32,0
29.33,43.76,0
60,30,1
10,30,1
10,30,1
28.44,40.26,0
10,80,1
60,80,1
29.07,43.69,0
29.47,42.87,0
30.64,40.38,0
60,80,1
30.97,43.87,0
10,80,1
28.64,41.62,0
29.8,42.27,0
30.65,42.46,0
29.26,44.86,0
10,30,1
29.38,41.01,0
29.93,44.62,0
10,80,1
29.72,44.67,0
30.77,42.21,0
28.32,44.38,0
29.56,44.23,0
10,80,1
29.39,42.27,0
60,30,1
28.02,40.85,0
10,30,1
10,80,1
29.87,41.55,0
28.14,40.43,0
28.18,41.63,0
30.52,42.69,0
30.1,41.4,0
60,30,1
10,80,1
30.39,43.12,0
10,30,1
29.09,42.87,0
10,80,1
10,80,1
60,80,1
10,30,1
60,80,1
28.16,40.05,0
60,30,1
10,80,1
60,80,1
29.12,41.37,0
28.2,41.44,0
60,30,1
29.42,40.83,0
10,80,1
30.3,43.42,0
10,30,1
30.05,44.35,0
60,80,1
60,80,1
60,30,1
10,80,1
29.34,43.49,0
60,80,1
60,80,1
60,30,1
30.14,41.16,0
60,80,1
10,30,1
30.93,41.56,0
28.08,41.81,0
60,30,1
60,80,1
10,80,1
10,80,1
29.31,44.21,0
10,80,1
29.71,42.68,0
10,30,1
10,30,1
60,30,1
30.01,40.43,0
29.99,43.8,0
60,30,1
10,80,1
28.44,44.81,0
28.38,44.18,0
60,80,1
10,30,1
30.32,42.68,0
60,30,1
10,30,1
60,30,1
29.22,43.15,0
28.97,43.37,0
30.17,43.86,0
28.64,40.01,0
10,80,1
60,80,1
28.06,43.22,0
30.31,43.19,0
60,30,1
28.82,44.16,0
60,80,1
60,30,1
30.9,44.75,0
60,30,1
10,30,1
60,80,1
60,80,1
60,80,1
10,80,1
28.85,41.17,0
60,80,1
10,80,1
10,80,1
29.9,42.37,0
30.79,41.94,0
10,30,1
60,80,1
30.41,41.07,0
29.42,42.23,0
10,80,1
10,80,1
30.12,42.88,0
10,80,1
29.06,41.13,0
60,80,1
60,80,1
29.98,42.79,0
10,30,1
60,30,1
30.42,40.61,0
10,30,1
29.42,42.65,0
60,80,1
28.87,43.78,0
10,30,1
28.05,44.15,0
60,30,1
29.85,42.59,0
29.17,41.11,0
28.59,40.26,0
10,80,1
10,80,1
29.4,41.83,0
60,30,1
28.42,42.0,0
60,30,1
60,30,1
28.75,42.27,0
28.67,40.95,0
10,80,1
10,80,1
10,30,1
29.24,44.38,0
28.29,40.49,0
29.07,41.8,0
10,80,1
10,80,1
28.38,42.83,0
10,80,1
60,30,1
28.34,41.36,0
28.51,43.15,0
30.56,42.44,0
30.53,44.91,0
60,30,1
10,30,1
60,30,1
30.02,43.55,0
10,30,1
29.42,40.09,0
10,80,1
60,80,1
28.26,43.5,0
60,80,1
60,80,1
28.21,42.25,0
29.96,40.21,0
29.34,44.55,0
60,30,1
29.09,43.42,0
10,30,1
10,80,1
60,80,1
30.03,42.18,0
28.77,40.99,0
28.96,44.95,0
28.77,41.97,0
30.54,43.04,0
30.04,43.04,0
10,30,1
60,30,1
60,30,1
10,30,1
60,80,1
60,30,1
10,80,1
28.19,41.38,0
10,80,1
60,30,1
10,80,1
30.84,43.65,0
28.03,44.59,0
60,80,1
10,80,1
28.34,44.27,0
29.24,44.94,0
28.36,43.88,0
10,30,1
10,80,1
60,80,1
30.82,43.02,0
60,80,1
28.49,41.83,0
28.89,42.41,0
30.18,40.59,0
10,80,1
30.06,41.87,0
10,80,1
10,80,1
30.51,41.16,0
10,30,1
29.73,40.27,0
60,30,1
60,30,1
60,80,1
30.43,41.5,0
10,80,1
30.7,42.87,0
29.36,41.11,0
28.15,43.23,0
30.35,40.1,0
10,30,1
10,30,1
60,30,1
10,30,1
60,80,1
60,30,1
10,30,1
60,80,1
29.18,43.76,0
28.17,41.77,0
10,30,1
29.15,42.11,0
29.84,44.24,0
10,30,1
10,80,1
10,30,1
10,80,1
60,80,1
10,30,1
60,80,1
10,30,1
28.38,42.99,0
28.31,42.82,0
60,30,1
29.45,43.0,0
28.7,41.15,0
28.02,42.97,0
29.2,43.48,0
60,80,1
30.27,41.06,0
60,30,1
30.67,40.18,0
29.61,44.55,0
10,80,1
28.36,44.2,0
10,30,1
10,80,1
30.06,40.09,0
29.45,41.8,0
28.72,44.48,0
60,30,1
10,80,1
60,80,1
10,80,1
29.92,43.72,0
30.84,42.03,0
30.98,41.59,0
10,80,1
60,80,1
60,80,1
30.19,40.07,0
10,80,1
10,30,1
30.78,41.27,0
60,80,1
29.23,41.77,0
10,80,1
60,80,1
30.81,41.37,0
60,30,1
60,80,1
30.67,43.13,0
30.96,42.73,0
10,80,1
60,80,1
29.27,41.65,0
60,80,1
60,80,1
28.94,42.02,0
60,80,1
10,80,1
30.93,41.01,0
60,80,1
10,80,1
10,80,1
10,30,1
29.8,40.65,0
29.8,40.19,0
29.17,42.84,0
10,80,1
28.49,42.94,0
10,80,1
60,80,1
30.93,42.55,0
10,80,1
28.11,41.94,0
60,80,1
10,30,1
10,80,1
10,30,1
10,30,1
60,30,1
29.03,40.31,0
60,80,1
60,30,1
60,30,1
29.68,40.43,0
60,30,1
30.41,40.85,0
28.06,43.22,0
60,30,1
10,30,1
29.5,41.97,0
29.92,43.3,0
28.66,44.89,0
10,80,1
60,80,1
28.6,40.95,0
28.17,40.75,0
60,30,1
28.48,43.95,0
60,30,1
30.41,42.46,0
10,80,1
28.0,44.27,0
10,30,1
10,80,1
60,80,1
60,80,1
10,30,1
28.63,42.1,0
60,80,1
60,80,1
28.92,42.84,0
